group,run,seed,step,naulc
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,11,0.014961016949152544
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,12,0.016930508474576274
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,13,0.01899576271186441
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,14,0.021204237288135596
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,15,0.02367118644067797
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,16,0.026198305084745768
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,17,0.028742372881355935
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,18,0.031605084745762714
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,19,0.03468389830508475
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,20,0.03794661016949153
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,21,0.04155254237288136
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,22,0.0454864406779661
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,23,0.049772881355932205
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,24,0.0546364406779661
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,25,0.06008813559322035
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,26,0.06608135593220339
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,27,0.07272627118644068
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,28,0.07947627118644068
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,29,0.08653135593220339
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,30,0.09494322033898304
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,31,0.10406525423728814
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,32,0.11296271186440679
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,33,0.12294830508474576
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,34,0.13542033898305086
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,35,0.14904745762711866
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,36,0.16177033898305085
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,37,0.17523813559322032
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,38,0.1905186440677966
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,39,0.2061
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,40,0.2215635593220339
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,41,0.23691525423728813
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,42,0.25221271186440675
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,43,0.2675898305084745
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,44,0.28301271186440674
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,45,0.2983762711864406
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,46,0.3137525423728813
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,47,0.32922118644067794
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,48,0.34475338983050846
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,49,0.3603652542372881
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,50,0.37603983050847456
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,51,0.3913271186440678
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,52,0.4065652542372882
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,53,0.4219737288135593
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,54,0.4372059322033898
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,55,0.45228813559322034
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,56,0.46765508474576273
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,57,0.4833186440677966
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,58,0.49893983050847457
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,59,0.5142067796610169
TD3,run-20260622_043232-p1wsv6nx8qn3fwe50d8dd,117,60,0.5293661016949152
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,1,0.0
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,2,0.001109322033898305
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,3,0.002216949152542373
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,4,0.0033211864406779657
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,5,0.0044186440677966106
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,6,0.005556779661016948
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,7,0.0067220338983050845
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,8,0.008089830508474576
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,9,0.009684745762711864
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,10,0.01133135593220339
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,11,0.01303050847457627
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,12,0.014777118644067796
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,13,0.01653305084745763
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,14,0.01831949152542373
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,15,0.020119491525423732
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,16,0.021866949152542375
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,17,0.023661016949152545
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,18,0.025530508474576274
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,19,0.02756694915254238
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,20,0.029738135593220347
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,21,0.03194152542372882
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,22,0.0343313559322034
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,23,0.036918644067796616
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,24,0.039536440677966106
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,25,0.04222288135593221
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,26,0.04518983050847459
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,27,0.048388135593220354
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,28,0.05157627118644069
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,29,0.05509406779661018
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,30,0.059016101694915266
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,31,0.06297372881355934
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,32,0.06738220338983052
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,33,0.07222457627118645
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,34,0.07718898305084747
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,35,0.0828584745762712
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,36,0.08946016949152544
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,37,0.09699830508474577
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,38,0.1049127118644068
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,39,0.11310847457627121
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,40,0.1213669491525424
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,41,0.12957033898305087
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,42,0.1390440677966102
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,43,0.15082033898305086
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,44,0.16458305084745767
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,45,0.178956779661017
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,46,0.1938110169491526
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,47,0.20909576271186447
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,48,0.22425847457627127
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,49,0.23937627118644075
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,50,0.254656779661017
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,51,0.2702508474576272
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,52,0.2860144067796611
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,53,0.3014093220338984
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,54,0.31650254237288145
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,55,0.3315415254237289
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,56,0.3465864406779662
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,57,0.36172627118644074
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,58,0.37721525423728824
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,59,0.3927661016949154
TD3,run-20260622_063205-sgs3p05et5bj1by7pfa86,894,60,0.4082313559322035
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,1,0.0
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,2,0.001135593220338983
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,3,0.002263559322033898
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,4,0.0033813559322033895
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,5,0.0045050847457627115
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,6,0.005634745762711864
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,7,0.006914406779661016
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,8,0.008781355932203389
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,9,0.010765254237288134
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,10,0.0123364406779661
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,11,0.013947457627118643
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,12,0.015711864406779658
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,13,0.017600847457627116
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,14,0.019515254237288133
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,15,0.02138135593220339
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,16,0.02319406779661017
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,17,0.02506016949152542
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,18,0.0270728813559322
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,19,0.029089830508474575
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,20,0.03115677966101695
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,21,0.03336779661016949
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,22,0.035643220338983046
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,23,0.03790847457627119
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,24,0.040498305084745764
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,25,0.04338135593220339
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,26,0.04639322033898305
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,27,0.049742372881355926
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,28,0.05315762711864406
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,29,0.05728050847457626
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,30,0.06216271186440677
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,31,0.06753305084745762
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,32,0.07314661016949152
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,33,0.07939491525423728
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,34,0.08694322033898304
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,35,0.09573389830508473
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,36,0.1055737288135593
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,37,0.11565677966101692
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,38,0.12626694915254236
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,39,0.13784915254237287
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,40,0.15103559322033897
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,41,0.16529576271186439
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,42,0.17997627118644066
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,43,0.19529830508474577
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,44,0.21104576271186443
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,45,0.22686525423728815
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,46,0.24247966101694918
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,47,0.2580161016949153
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,48,0.27330847457627117
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,49,0.2887313559322034
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,50,0.30434576271186436
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,51,0.3198516949152542
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,52,0.3357237288135593
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,53,0.3516567796610169
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,54,0.36745508474576266
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,55,0.3832957627118644
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,56,0.39900847457627114
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,57,0.41492118644067794
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,58,0.43091694915254236
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,59,0.44686101694915253
TD3,run-20260622_080822-vx1bs5edgj8z9ihb6xe1x,652,60,0.4627957627118644
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,1,0.0
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,2,0.0011398305084745761
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,3,0.0023406779661016945
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,4,0.003830508474576271
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,5,0.005514406779661017
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,6,0.007378813559322034
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,7,0.009555932203389829
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,8,0.011970338983050848
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,9,0.014850847457627119
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,10,0.021904237288135595
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,11,0.03437372881355932
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,12,0.04795932203389831
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,13,0.06240508474576272
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,14,0.07766525423728814
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,15,0.09036949152542374
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,16,0.10106101694915257
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,17,0.1123533898305085
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,18,0.12498389830508476
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,19,0.1393762711864407
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,20,0.15391271186440678
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,21,0.1679491525423729
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,22,0.18286525423728817
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,23,0.19850423728813563
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,24,0.21367711864406783
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,25,0.22860423728813561
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,26,0.24397457627118646
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,27,0.2593669491525424
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,28,0.27495932203389833
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,29,0.2906338983050848
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,30,0.30618728813559326
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,31,0.32139152542372884
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,32,0.33656779661016956
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,33,0.35205000000000003
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,34,0.36740593220338985
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,35,0.3826093220338983
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,36,0.39762966101694913
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,37,0.41299067796610167
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,38,0.4283983050847458
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,39,0.4434991525423729
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,40,0.4590338983050848
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,41,0.47482203389830513
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,42,0.4904296610169492
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,43,0.506156779661017
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,44,0.5214432203389832
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,45,0.5362288135593221
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,46,0.5513838983050848
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,47,0.5668144067796611
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,48,0.5824305084745763
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,49,0.5978550847457628
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,50,0.6132271186440679
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,51,0.6286093220338984
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,52,0.643941525423729
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,53,0.6592813559322035
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,54,0.6743830508474578
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,55,0.6895771186440679
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,56,0.704571186440678
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,57,0.7196466101694915
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,58,0.7349779661016949
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,59,0.7502169491525423
GAIL+TD3,run-20260621_193255-5pg7iyrvmcx34frn6ale5,184,60,0.7658449152542373
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,1,0.0
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,2,0.0011957627118644068
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,3,0.002392372881355932
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,4,0.003777118644067797
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,5,0.005538135593220339
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,6,0.007508474576271186
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,7,0.009609322033898304
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,8,0.011777118644067794
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,9,0.014413559322033897
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,10,0.018766101694915254
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,11,0.02449237288135593
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,12,0.030694915254237287
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,13,0.03689491525423729
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,14,0.04307372881355932
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,15,0.050237288135593215
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,16,0.05860254237288136
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,17,0.06829237288135594
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,18,0.07861610169491526
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,19,0.089035593220339
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,20,0.09922881355932205
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,21,0.10911186440677965
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,22,0.1196542372881356
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,23,0.13097881355932206
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,24,0.14243813559322036
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,25,0.15338813559322037
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,26,0.16441779661016953
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,27,0.17599661016949156
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,28,0.18806440677966105
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,29,0.20059491525423734
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,30,0.21297627118644072
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,31,0.22498135593220342
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,32,0.23740677966101695
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,33,0.25026610169491526
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,34,0.2628313559322034
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,35,0.275206779661017
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,36,0.28776101694915257
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,37,0.3004262711864407
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,38,0.31303644067796615
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,39,0.32557457627118647
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,40,0.3381542372881356
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,41,0.3511822033898306
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,42,0.3641152542372882
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,43,0.3767550847457627
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,44,0.38965762711864405
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,45,0.4023983050847458
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,46,0.41490932203389835
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,47,0.4276347457627119
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,48,0.44029322033898305
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,49,0.4529533898305085
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,50,0.46562542372881355
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,51,0.4778440677966102
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,52,0.4897669491525424
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,53,0.5021872881355932
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,54,0.5150796610169492
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,55,0.5277889830508475
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,56,0.5403542372881356
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,57,0.5532203389830509
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,58,0.5660635593220339
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,59,0.5784762711864407
GAIL+TD3,run-20260621_223131-dm2s10i96kbbd7fky6owy,291,60,0.5908898305084745
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,1,0.0
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,2,0.0011940677966101696
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,3,0.0025101694915254237
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,4,0.004460169491525424
GAIL+TD3,run-20260622_004812-zslinp7qvacgwbfuqujtw,83,5,0.006856779661016949
